2009.10.12,21:30,1058.55005,1058.65002,1053.30005,1056.90002,1797
2009.10.13,01:30,1055.33997,1056.55005,1051.09998,1053.09998,1626
2009.10.13,05:30,1053.09998,1056.19995,1053,1055.44995,1309
2009.10.13,09:30,1055.44995,1065.55005,1053.19995,1063.55005,3476
2009.10.13,13:30,1063.55005,1068.65002,1055.65002,1058.44995,6130
2009.10.13,17:30,1058.44995,1065.30005,1054.90002,1064,5781
2009.10.13,21:30,1064,1064.75,1057.84998,1064.05005,2556
2009.10.14,01:30,1064.08997,1066.40002,1062.15002,1066.25,2172
2009.10.14,05:30,1066.25,1069.84998,1065.5,1068.25,2729
2009.10.14,09:30,1068.25,1070.59998,1063,1063,3741
2009.10.14,13:30,1063,1067,1055.84998,1062.55005,7342
2009.10.14,17:30,1062.55005,1064.69995,1058,1063.65002,5758
2009.10.14,21:30,1063.65002,1067.19995,1059.69995,1062.25,2908
2009.10.15,01:30,1062.79004,1064.90002,1062,1063.19995,1754
2009.10.15,05:30,1063.19995,1065.80005,1062.94995,1064.94995,1782
2009.10.15,09:30,1064.94995,1065.55005,1050.80005,1052.84998,4981
2009.10.15,13:30,1052.84998,1055.90002,1046.48999,1054.05005,6382
2009.10.15,17:30,1054.05005,1059.75,1047.64001,1049.09998,6592
2009.10.15,21:30,1049.09998,1051.5,1046.30005,1050,2226
2009.10.16,01:30,1050.54004,1053.94995,1046.59998,1053,2168
2009.10.16,05:30,1053,1053.84998,1045.05005,1048.09998,2523
2009.10.16,09:30,1048.09998,1051.59998,1046.34998,1049,4156
2009.10.16,13:30,1049,1050.5,1042.90002,1046.15002,6340
2009.10.16,17:30,1046.15002,1056.65002,1045.30005,1050.90002,5891
2009.10.16,21:30,1050.90002,1053.90002,1050.40002,1052.65002,1002
2009.10.19,01:30,1052.65002,1055.19995,1048.05005,1049.40002,2683
2009.10.19,05:30,1049.40002,1053.15002,1049.25,1052,1656
2009.10.19,09:30,1052,1056.59998,1050.34998,1055.15002,4083
2009.10.19,13:30,1055.15002,1056.5,1047.80005,1048.80005,4211
2009.10.19,17:30,1048.80005,1057.90002,1048.30005,1057.15002,5540
2009.10.19,21:30,1057.15002,1064.65002,1057.15002,1063.90002,1918
2009.10.20,01:30,1063.33997,1067.30005,1061.89001,1066.84998,2650
2009.10.20,05:30,1066.84998,1067.30005,1064.84998,1065.69995,2243
2009.10.20,09:30,1065.69995,1067.90002,1060.44995,1064.40002,3326
2009.10.20,13:30,1064.40002,1066.69995,1059.69995,1062.30005,5462
2009.10.20,17:30,1062.30005,1062.65002,1051.55005,1055.84998,6693
2009.10.20,21:30,1055.84998,1058.69995,1054.59998,1055,1697
2009.10.21,01:30,1054.73999,1056.59998,1052.80005,1053.05005,2669
2009.10.21,05:30,1053.05005,1057.15002,1052.44995,1055.55005,2593
2009.10.21,09:30,1055.55005,1059.84998,1052.73999,1054.84998,4179
2009.10.21,13:30,1054.84998,1056.80005,1047.69995,1053.40002,6298
2009.10.21,17:30,1053.40002,1064.84998,1052.69995,1060.09998,6469
2009.10.21,21:30,1060.09998,1063.19995,1057.05005,1058.84998,2306
2009.10.22,01:30,1059,1061.55005,1051.18994,1060.75,2597
2009.10.22,05:30,1060.75,1061.40002,1056.90002,1057.33997,2659
2009.10.22,09:30,1057.33997,1058.69995,1053.15002,1055.75,3552
2009.10.22,13:30,1055.75,1059.25,1052.59998,1053.30005,5325
2009.10.22,17:30,1053.30005,1060.94995,1051.55005,1058.90002,6259
2009.10.22,21:30,1058.90002,1061.40002,1058.19995,1059.75,2054
2009.10.23,01:30,1059.68994,1063,1056.59998,1059.84998,2156
2009.10.23,05:30,1059.84998,1064.34998,1059.65002,1063.75,2086
2009.10.23,09:30,1063.75,1063.80005,1057.15002,1061.19995,3868
2009.10.23,13:30,1061.19995,1067.69995,1059.30005,1064.75,5535
2009.10.23,17:30,1064.75,1065.69995,1049.90002,1055.75,8017
2009.10.23,21:30,1055.75,1056.44995,1053.25,1054.84998,1740
2009.10.26,01:30,1054.84998,1056.65002,1051.75,1055.84998,2309
2009.10.26,05:30,1055.84998,1057.30005,1054.34998,1054.80005,1823
2009.10.26,09:30,1054.80005,1057.15002,1052.64001,1056,2717
2009.10.26,13:30,1056,1058.5,1052.43994,1057.84998,4320
2009.10.26,17:30,1057.84998,1059.84998,1040.59998,1043.30005,7890
2009.10.26,21:30,1043.30005,1043.94995,1037.65002,1038.59998,2440
2009.10.27,01:30,1037.75,1041.19995,1036.80005,1041.05005,3003
2009.10.27,05:30,1041.05005,1042.5,1040.80005,1042.09998,2530
2009.10.27,09:30,1042.09998,1043.69995,1038.93994,1040.19995,4149
2009.10.27,13:30,1040.19995,1042.84998,1035.83997,1035.84998,5325
2009.10.27,17:30,1035.84998,1040.09998,1032.55005,1037.05005,8203
2009.10.27,21:30,1037.05005,1039.80005,1036,1039.80005,1695
2009.10.28,01:30,1039.64001,1041.84998,1037.90002,1041.15002,2018
2009.10.28,05:30,1041.15002,1041.84998,1037.80005,1039.40002,2005
2009.10.28,09:30,1039.40002,1041.05005,1033.64001,1034.30005,3398
2009.10.28,13:30,1034.30005,1039.75,1030.44995,1037.19995,5856
2009.10.28,17:30,1037.19995,1038.30005,1026.75,1030.19995,7908
2009.10.28,21:30,1030.19995,1030.94995,1026.58997,1027.90002,2079
2009.10.29,01:30,1027.65002,1032.09998,1026.59998,1031.59998,2899
2009.10.29,05:30,1031.59998,1032.94995,1031.04004,1032.55005,2493
2009.10.29,09:30,1032.55005,1035.15002,1030.75,1034.80005,3461
2009.10.29,13:30,1034.80005,1039.25,1032.44995,1037.15002,5230
2009.10.29,17:30,1037.15002,1047.75,1035.34998,1046.40002,6328
2009.10.29,21:30,1046.40002,1047.5,1045.05005,1046.90002,1653
2009.10.30,01:30,1045.25,1047.40002,1037.80005,1046.30005,1742
