date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk
2012.10.26,13:30,Friday,Buy,1714.87,1701.83,13.04,-1.1,SL
2012.10.26,21:30,Friday,Sell,1710.46,1713.3,2.84,-0.24,SL
2012.10.29,21:30,Monday,Buy,1709.21,1708.05,1.16,-0.1,SL
2012.10.30,05:30,Tuesday,Buy,1709.52,1707.61,1.91,0.16,1
2012.10.30,09:30,Tuesday,Buy,1713.55,1708.37,5.18,-0.44,SL
2012.10.30,17:30,Tuesday,Sell,1709.55,1712.39,2.84,-0.24,SL
2012.10.31,05:30,Wednesday,Buy,1711.77,1710.52,1.25,0.11,1
2012.10.31,21:30,Wednesday,Buy,1720.49,1718.68,1.81,-0.15,SL
2012.11.01,05:30,Thursday,Buy,1720.95,1718.75,2.2,0.19,1
2012.11.01,21:30,Thursday,Sell,1713.73,1717.22,3.49,0.3,1
2012.11.02,21:30,Friday,Sell,1676.8,1680.17,3.37,-0.29,SL
2012.11.05,02:30,Monday,Buy,1679.23,1674.65,4.58,-0.4,SL
2012.11.05,06:30,Monday,Buy,1679.79,1677.88,1.91,-0.16,SL
2012.11.05,14:30,Monday,Buy,1682.97,1677.67,5.3,0.46,1
2012.11.05,18:30,Monday,Buy,1685.04,1680.76,4.28,0.37,1
2012.11.06,02:30,Tuesday,Buy,1684.58,1682.8,1.78,0.15,1
2012.11.06,22:30,Tuesday,Buy,1715.87,1711.91,3.96,-0.33,SL
2012.11.07,22:30,Wednesday,Buy,1717.52,1713.25,4.27,-0.36,SL
2012.11.08,02:30,Thursday,Buy,1717.74,1713.8,3.94,-0.33,SL
2012.11.08,18:30,Thursday,Buy,1729.0,1714.11,14.89,-1.25,SL
2012.11.09,06:30,Friday,Buy,1736.84,1732.99,3.85,-0.32,SL
2012.11.09,14:30,Friday,Buy,1737.57,1726.76,10.81,-0.9,SL
2012.11.12,02:30,Monday,Buy,1733.78,1729.5,4.28,-0.36,SL
2012.11.12,06:30,Monday,Buy,1734.08,1732.9,1.18,-0.1,SL
2012.11.12,10:30,Monday,Buy,1736.81,1731.91,4.9,-0.41,SL
2012.11.13,06:30,Tuesday,Buy,1724.75,1722.95,1.8,-0.15,SL
2012.11.13,10:30,Tuesday,Buy,1726.61,1721.39,5.22,-0.44,SL
2012.11.13,22:30,Tuesday,Sell,1724.45,1727.26,2.81,-0.24,SL
2012.11.14,02:30,Wednesday,Buy,1728.38,1723.15,5.23,-0.44,SL
2012.11.14,06:30,Wednesday,Buy,1728.84,1726.91,1.93,-0.16,SL
2012.11.15,02:30,Thursday,Buy,1726.49,1722.5,3.99,-0.33,SL
2012.11.15,10:30,Thursday,Buy,1724.3,1722.56,1.74,-0.15,SL
2012.11.15,18:30,Thursday,Buy,1714.06,1709.7,4.36,-0.37,SL
2012.11.19,06:30,Monday,Buy,1722.41,1720.8,1.61,0.14,1
2012.11.19,22:30,Monday,Sell,1731.08,1734.5,3.42,-0.29,SL
2012.11.20,22:30,Tuesday,Buy,1726.95,1724.63,2.32,-0.19,SL
2012.11.21,02:30,Wednesday,Buy,1727.51,1725.25,2.26,-0.19,SL
2012.11.21,10:30,Wednesday,Buy,1726.62,1722.24,4.38,0.37,1
2012.11.22,02:30,Thursday,Buy,1731.43,1726.95,4.48,-0.37,SL
2012.11.22,06:30,Thursday,Sell,1729.13,1731.77,2.64,-0.22,SL
2012.11.22,10:30,Thursday,Buy,1729.89,1728.13,1.76,0.15,1
2012.11.22,14:30,Thursday,Buy,1730.94,1728.65,2.29,-0.19,SL
2012.11.22,22:30,Thursday,Buy,1729.2,1728.55,0.65,-0.05,SL
2012.11.23,02:30,Friday,Buy,1729.95,1726.05,3.9,0.33,1
2012.11.23,06:30,Friday,Buy,1732.02,1728.48,3.54,0.3,1
2012.11.23,18:30,Friday,Buy,1750.35,1732.54,17.81,-1.47,SL
2012.11.26,06:30,Monday,Buy,1749.73,1747.32,2.41,-0.2,SL
2012.11.26,14:30,Monday,Buy,1749.95,1746.42,3.53,-0.29,SL
2012.11.26,18:30,Monday,Sell,1748.24,1750.85,2.61,-0.22,SL
2012.11.27,14:30,Tuesday,Buy,1746.75,1743.2,3.55,-0.29,SL
2012.11.28,06:30,Wednesday,Sell,1738.72,1741.84,3.12,-0.26,SL
2012.11.28,22:30,Wednesday,Buy,1719.62,1714.62,5.0,0.42,1
2012.11.29,06:30,Thursday,Sell,1718.5,1721.28,2.78,-0.23,SL
2012.11.29,22:30,Thursday,Sell,1725.53,1728.29,2.76,-0.23,SL
2012.11.30,06:30,Friday,Buy,1729.76,1725.61,4.15,-0.35,SL
2012.11.30,10:30,Friday,Sell,1728.59,1731.72,3.13,0.26,1
2012.12.03,02:30,Monday,Buy,1718.73,1714.28,4.45,-0.37,SL
2012.12.03,22:30,Monday,Sell,1715.49,1718.43,2.94,0.25,1
2012.12.04,10:30,Tuesday,Buy,1704.86,1703.29,1.57,-0.13,SL
2012.12.05,06:30,Wednesday,Buy,1705.66,1700.57,5.1,-0.43,SL
2012.12.05,22:30,Wednesday,Buy,1693.85,1692.03,1.82,-0.16,SL
2012.12.06,02:30,Thursday,Sell,1693.41,1696.38,2.97,0.25,1
2012.12.06,14:30,Thursday,Sell,1692.4,1695.4,3.0,-0.26,SL
2012.12.06,22:30,Thursday,Sell,1699.33,1700.2,0.87,-0.07,SL
2012.12.07,14:30,Friday,Buy,1700.83,1683.05,17.78,1.51,1
2012.12.07,18:30,Friday,Buy,1702.9,1698.73,4.17,0.35,1
2012.12.07,22:30,Friday,Buy,1703.8,1701.3,2.5,-0.21,SL
2012.12.10,10:30,Monday,Buy,1711.0,1706.7,4.3,0.36,1
2012.12.10,18:30,Monday,Sell,1712.3,1715.33,3.03,0.26,1
2012.12.10,22:30,Monday,Buy,1712.75,1710.4,2.35,-0.2,SL
2012.12.11,06:30,Tuesday,Sell,1708.9,1710.3,1.4,-0.12,SL
2012.12.11,14:30,Tuesday,Buy,1709.83,1705.95,3.88,-0.33,SL
2012.12.11,18:30,Tuesday,Sell,1707.6,1710.25,2.65,-0.22,SL
2012.12.12,02:30,Wednesday,Buy,1711.34,1706.35,4.99,0.42,1
2012.12.12,10:30,Wednesday,Buy,1713.68,1711.4,2.28,0.19,1
2012.12.12,14:30,Wednesday,Buy,1716.84,1712.43,4.41,-0.37,SL
2012.12.13,14:30,Thursday,Sell,1692.92,1696.0,3.08,-0.26,SL
2012.12.13,18:30,Thursday,Buy,1696.1,1692.0,4.1,0.35,1
2012.12.14,02:30,Friday,Sell,1697.32,1700.35,3.03,-0.26,SL
2012.12.14,14:30,Friday,Buy,1697.9,1692.63,5.27,-0.45,SL
2012.12.17,18:30,Monday,Buy,1696.8,1694.6,2.2,0.19,1
2012.12.17,22:30,Monday,Buy,1698.03,1695.7,2.33,0.2,1
2012.12.18,02:30,Tuesday,Buy,1699.73,1695.8,3.93,-0.33,SL
2012.12.18,06:30,Tuesday,Buy,1702.68,1698.9,3.78,-0.32,SL
2012.12.18,18:30,Tuesday,Sell,1667.7,1696.0,28.3,2.45,1
2012.12.19,06:30,Wednesday,Buy,1676.4,1671.06,5.34,-0.46,SL
2012.12.19,18:30,Wednesday,Buy,1668.15,1663.15,5.0,-0.43,SL
2012.12.19,22:30,Wednesday,Sell,1666.72,1670.2,3.48,0.3,1
2012.12.20,06:30,Thursday,Buy,1670.1,1665.79,4.31,-0.37,SL
2012.12.24,02:30,Monday,Sell,1655.95,1658.94,2.99,-0.26,SL
2012.12.24,18:30,Monday,Sell,1659.28,1661.97,2.69,0.23,1
2012.12.26,10:30,Wednesday,Buy,1656.75,1655.17,1.58,-0.14,SL
2012.12.26,14:30,Wednesday,Buy,1665.58,1654.96,10.62,-0.92,SL
2012.12.26,22:30,Wednesday,Buy,1659.35,1658.8,0.55,-0.05,SL
2012.12.27,22:30,Thursday,Buy,1663.89,1662.01,1.88,-0.16,SL
2012.12.28,10:30,Friday,Sell,1658.98,1662.46,3.48,-0.3,SL
2012.12.28,22:30,Friday,Sell,1654.53,1657.85,3.32,-0.29,SL
2012.12.31,06:30,Monday,Buy,1664.02,1659.4,4.62,-0.4,SL
2012.12.31,10:30,Monday,Buy,1664.35,1663.18,1.17,-0.1,SL
2013.01.02,10:30,Wednesday,Buy,1681.65,1680.27,1.38,0.12,1
2013.01.02,22:30,Wednesday,Sell,1686.17,1688.94,2.77,-0.24,SL
2013.01.03,02:30,Thursday,Buy,1686.45,1684.0,2.45,-0.21,SL
2013.01.03,06:30,Thursday,Buy,1687.71,1685.73,1.97,-0.17,SL
