date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2020-07-13,10:30:00,Monday,Buy,1808.32,1803.63,4.69,4.98,1.06,2,Stop Loss
2022-11-14,14:30:00,Monday,Buy,1769.21,1752.96,16.25,17.21,1.06,24,Stop Loss
2020-04-06,18:30:00,Monday,Buy,1656.82,1642.59,14.23,15.13,1.06,5,Stop Loss
2015-04-06,02:30:00,Monday,Buy,1216.67,1209.62,7.05,7.48,1.06,8,Stop Loss
2021-10-25,05:30:00,Monday,Buy,1800.62,1791.87,8.75,9.26,1.06,8,Stop Loss
2020-10-05,13:30:00,Monday,Buy,1908.96,1897.42,11.54,12.18,1.06,8,Stop Loss
2018-10-29,13:30:00,Monday,Buy,1229.97,1228.31,1.66,1.76,1.06,1,Stop Loss
2013-04-08,10:30:00,Monday,Buy,1577.29,1575.75,1.54,1.63,1.06,1,Stop Loss
2011-06-20,14:30:00,Monday,Buy,1544.95,1532.62,12.33,13.04,1.06,18,Stop Loss
2022-01-24,18:30:00,Monday,Buy,1841.16,1829.34,11.82,12.57,1.06,12,Stop Loss
2018-11-26,06:30:00,Monday,Buy,1225.19,1222.57,2.62,2.81,1.07,2,Stop Loss
2017-03-13,05:30:00,Monday,Buy,1207.35,1203.86,3.49,3.74,1.07,2,Stop Loss
2013-02-11,02:30:00,Monday,Buy,1667.7,1665.96,1.74,1.86,1.07,2,Stop Loss
2010-03-22,18:30:00,Monday,Buy,1099.75,1092.1,7.65,8.2,1.07,11,Stop Loss
2012-04-09,14:30:00,Monday,Buy,1643.0,1639.09,3.91,4.21,1.08,1,Stop Loss
2010-03-15,13:30:00,Monday,Buy,1105.54,1102.8,2.74,2.96,1.08,1,Stop Loss
2012-12-17,14:30:00,Monday,Buy,1695.9,1689.3,6.6,7.12,1.08,7,Stop Loss
2011-08-29,06:30:00,Monday,Buy,1817.2,1811.17,6.03,6.5,1.08,1,Stop Loss
2010-08-16,18:30:00,Monday,Buy,1225.0,1221.4,3.6,3.9,1.08,10,Stop Loss
2014-10-13,05:30:00,Monday,Buy,1234.08,1230.84,3.24,3.54,1.09,1,Stop Loss
2010-09-06,06:30:00,Monday,Buy,1249.15,1247.5,1.65,1.8,1.09,5,Stop Loss
2013-05-27,06:30:00,Monday,Buy,1391.98,1387.6,4.38,4.79,1.09,3,Stop Loss
2024-08-19,05:30:00,Monday,Buy,2501.21,2495.83,5.38,5.86,1.09,2,Stop Loss
2014-12-22,02:30:00,Monday,Buy,1198.12,1193.3,4.82,5.23,1.09,4,Stop Loss
2024-05-06,09:30:00,Monday,Buy,2321.29,2311.42,9.87,10.71,1.09,7,Stop Loss
2025-01-27,22:30:00,Monday,Buy,2740.66,2736.56,4.1,4.51,1.1,3,Stop Loss
2020-07-13,06:30:00,Monday,Buy,1807.35,1801.96,5.39,5.95,1.1,3,Stop Loss
2022-09-19,18:30:00,Monday,Buy,1670.9,1663.13,7.77,8.61,1.11,5,Stop Loss
2011-09-05,10:30:00,Monday,Buy,1896.73,1875.1,21.63,24.07,1.11,5,Stop Loss
