date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2009-03-20,05:30:00,Friday,Buy,958.4,950.9,7.5,8.77,1.17,2,Stop Loss
2013-03-08,02:30:00,Friday,Buy,1577.65,1576.45,1.2,1.4,1.17,1,Stop Loss
2019-07-26,10:30:00,Friday,Buy,1418.77,1413.64,5.13,6.0,1.17,1,Stop Loss
2015-11-20,02:30:00,Friday,Buy,1083.63,1079.9,3.73,4.36,1.17,2,Stop Loss
2015-08-07,10:30:00,Friday,Buy,1091.74,1087.2,4.54,5.29,1.17,1,Stop Loss
2018-06-22,06:30:00,Friday,Buy,1269.21,1266.42,2.79,3.28,1.18,6,Stop Loss
2019-10-04,17:30:00,Friday,Buy,1504.73,1498.23,6.5,7.66,1.18,5,Stop Loss
2019-12-06,10:30:00,Friday,Buy,1475.48,1472.09,3.39,3.99,1.18,1,Stop Loss
2014-01-17,14:30:00,Friday,Buy,1248.72,1237.47,11.25,13.25,1.18,12,Stop Loss
2013-10-18,21:30:00,Friday,Buy,1316.06,1313.29,2.77,3.27,1.18,1,Stop Loss
2020-06-26,22:30:00,Friday,Buy,1770.01,1765.7,4.31,5.08,1.18,10,Stop Loss
2013-05-03,22:30:00,Friday,Buy,1470.81,1464.0,6.81,8.03,1.18,7,Stop Loss
2011-12-16,18:30:00,Friday,Buy,1594.8,1586.25,8.55,10.15,1.19,3,Stop Loss
2022-09-16,18:30:00,Friday,Buy,1671.52,1664.58,6.94,8.31,1.2,4,Stop Loss
2013-09-27,05:30:00,Friday,Buy,1325.05,1322.55,2.5,3.0,1.2,1,Stop Loss
2023-11-17,02:30:00,Friday,Buy,1985.47,1978.93,6.54,7.86,1.2,4,Stop Loss
2015-08-21,02:30:00,Friday,Buy,1158.96,1151.29,7.67,9.22,1.2,2,Stop Loss
2023-08-04,21:30:00,Friday,Buy,1942.74,1939.51,3.23,3.9,1.21,2,Stop Loss
2023-07-07,13:30:00,Friday,Buy,1923.4,1913.92,9.48,11.44,1.21,6,Stop Loss
2014-11-14,10:30:00,Friday,Buy,1154.49,1150.8,3.69,4.45,1.21,1,Stop Loss
2022-01-07,10:30:00,Friday,Buy,1791.35,1787.46,3.89,4.71,1.21,1,Stop Loss
2010-03-26,22:30:00,Friday,Buy,1108.35,1103.15,5.2,6.29,1.21,11,Stop Loss
2024-01-19,10:30:00,Friday,Buy,2030.49,2023.34,7.15,8.72,1.22,2,Stop Loss
2010-10-01,17:30:00,Friday,Buy,1316.75,1314.3,2.45,3.0,1.22,4,Stop Loss
2014-10-24,05:30:00,Friday,Buy,1231.19,1228.65,2.54,3.1,1.22,5,Stop Loss
2019-10-18,17:30:00,Friday,Buy,1490.87,1488.46,2.41,2.94,1.22,4,Stop Loss
2016-04-08,06:30:00,Friday,Buy,1236.31,1234.67,1.64,2.01,1.23,1,Stop Loss
2012-11-30,22:30:00,Friday,Buy,1714.65,1708.19,6.46,7.94,1.23,8,Stop Loss
2024-09-06,05:30:00,Friday,Buy,2520.12,2512.74,7.38,9.05,1.23,2,Stop Loss
2020-10-16,09:30:00,Friday,Buy,1907.6,1902.52,5.08,6.27,1.23,2,Stop Loss
2012-08-03,10:30:00,Friday,Buy,1593.95,1589.05,4.9,6.07,1.24,1,Stop Loss
2022-11-18,02:30:00,Friday,Buy,1762.86,1759.04,3.82,4.74,1.24,3,Stop Loss
2024-11-22,22:30:00,Friday,Buy,2712.11,2704.74,7.37,9.17,1.24,1,Stop Loss
2025-02-21,14:30:00,Friday,Buy,2933.78,2926.62,7.16,8.92,1.25,1,Stop Loss
2012-08-10,18:30:00,Friday,Buy,1621.05,1617.5,3.55,4.45,1.25,6,Stop Loss
2017-05-26,14:30:00,Friday,Buy,1266.86,1264.02,2.84,3.54,1.25,11,Stop Loss
2010-03-05,10:30:00,Friday,Buy,1134.2,1132.0,2.2,2.75,1.25,1,Stop Loss
